0,0,0,0,0,0
-0.0166951196127989,-0.00536482615390599,0.00704211467485754,0.0182260747539462,-0.0144575825707261,0
-0.031700474441609,-0.0100356428575908,0.0130175318004354,0.0333935135655232,-0.0265281051486188,0
-0.0452360162977304,-0.0141375898454728,0.0180988803199268,0.0461279323140318,-0.0366938087834065,0
-0.0574891592976492,-0.0177688365989664,0.0224308952218345,0.056910672285031,-0.0453264003148158,0
-0.0706812604761151,-0.0215988199249771,0.0267950788111206,0.0677439211055674,-0.0540251323538365,0
-0.082482068573162,-0.0249624638214497,0.0304227747733013,0.0767649941433744,-0.0612909023717763,0
-0.093078059611658,-0.0279393708369501,0.0334488112862417,0.0843388877131681,-0.0674082918599266,0
-0.102627648622595,-0.0305928798878985,0.0359825481301273,0.0907495766348172,-0.072599456195254,0
-0.112886847502501,-0.0334178933218763,0.0384932799951313,0.0972029592206157,-0.0778388316243861,0
-0.122014542579633,-0.0359144735102482,0.0405366746004408,0.102569806999897,-0.0822077567123091,0
-0.130166810488212,-0.0381359686324294,0.0422060278846614,0.107069552314591,-0.085879844744446,0
-0.137475917089797,-0.0401253392404697,0.0435755660455152,0.11087364417118,-0.0889911854333436,0
-0.145302824751355,-0.042257614636637,0.0449055150349513,0.114707906610543,-0.0921343626812783,0
-0.152221665484034,-0.0441489341819818,0.0459598946800796,0.117891887766355,-0.0947506101778271,0
-0.158361441351912,-0.0458367432901609,0.0467981680978264,0.120558295235906,-0.0969463189985691,0
-0.163831351842474,-0.0473515721315899,0.0474669547098154,0.122810981614382,-0.0988049787845439,0
-0.169657356807731,-0.0489807073829794,0.0480966624030892,0.125084614461797,-0.100684651292932,0
-0.174767009922179,-0.0504274505251105,0.0485764545035462,0.126972563854528,-0.102248642536257,0
-0.179265511117384,-0.0517193020823109,0.04894146691575,0.12855446774338,-0.103561513201417,0
-0.183241941710184,-0.0528789658416972,0.0492188787820726,0.129892718991208,-0.104673967390379,0
-0.187450866877342,-0.054128840429899,0.0494651224908246,0.131249613006711,-0.105803704034185,0
-0.191106216868129,-0.0552379863930419,0.0496376573735849,0.132379494172203,-0.1067458853194,0
-0.194292876611955,-0.0562274932802165,0.0497556264564681,0.133329657949477,-0.107539234261512,0
-0.197082820619982,-0.0571149326138626,0.0498336188271931,0.134137224499039,-0.108214215114714,0
-0.20002621273529,-0.0580773152478464,0.0498893389925276,0.134966816335346,-0.108908214889997,0
-0.202551071293358,-0.0589298651409852,0.0499138291419252,0.135661998290426,-0.109490182490831,0
-0.20472584980705,-0.0596893840271088,0.0499165705581581,0.136250895062447,-0.109983370683385,0
-0.206608583956752,-0.060369898461383,0.0499046408840756,0.136755627854936,-0.110406115532799,0
-0.20861152060057,-0.0611225367361424,0.049876406191163,0.1372899311983,-0.11085355324578,0
-0.210303163669677,-0.0617875552564969,0.0498385493809735,0.137741513163757,-0.111231538793465,0
-0.211739639720863,-0.0623789719711393,0.0497951866767615,0.13812771658254,-0.111554556259695,0
-0.212968171645376,-0.0629084128575539,0.0497492715028522,0.13846218970675,-0.111834035352203,0
-0.214318814325247,-0.0635211240165433,0.0496883875419423,0.138836987659503,-0.112146809979114,0
-0.215437225113771,-0.0640597973822505,0.0496281592376125,0.139155877378715,-0.112412489411346,0
-0.216371091071045,-0.0645371877290548,0.0495698737281869,0.139430714160504,-0.11264106057265,0
-0.217159731440891,-0.0649637227636648,0.0495143326769717,0.139670792963024,-0.112840372360904,0
-0.21809453249823,-0.0655027538201648,0.0494399264228868,0.139967528749812,-0.113086214516939,0
-0.218846993790912,-0.0659712701643433,0.0493715149310165,0.140219541142891,-0.113294488187192,0
-0.219461514284564,-0.0663830350830526,0.0493087453571721,0.140436854094283,-0.113473664312137,0
-0.219973667971769,-0.0667490780003829,0.0492511740715556,0.140627246479846,-0.113630326787296,0
-0.220732091835112,-0.0673342369151087,0.0491561503148101,0.140926909205743,-0.113876327888812,0
-0.221310930226899,-0.0678235394015003,0.0490739544284814,0.141173184957684,-0.114077966905648,0
-0.221775797594968,-0.0682410298036088,0.0490021363866345,0.141380679606133,-0.114247572754304,0
-0.222181041621774,-0.068606833760817,0.0489383411860753,0.141561137779956,-0.114395071791827,0
-0.222672093900278,-0.0690165482724091,0.0488663503262386,0.141762440892357,-0.114560021090594,0
-0.223133794522548,-0.0693760501653275,0.0488025288622273,0.14193806876433,-0.114704279501437,0
-0.223534394780353,-0.0696967768268158,0.0487446906177227,0.14209334580419,-0.114831720083129,0
-0.223837004795244,-0.0699878827916377,0.0486911258525255,0.142232599071695,-0.114945370825484,0
-0.224029022528192,-0.0702900757331303,0.0486342318230492,0.14237511894832,-0.115060380585901,0
-0.224060380348802,-0.0705677120751636,0.0485806129134861,0.142503923882767,-0.115162745571989,0
-0.223942991790447,-0.0708255513860858,0.0485294958574576,0.142621449717848,-0.115254525361334,0
-0.223704690013153,-0.0710673968038023,0.0484803947701117,0.142729854621624,-0.115337736068218,0
-0.223421008667025,-0.071270415345805,0.0484383115580582,0.142819484363644,-0.115405566321848,0
